transacao_id,data,ano,mes,trimestre,cliente_id,marca_id,produto_id,tipo_produto,valor_contrato,receita,cidade,segmento
T00825,2022-11-10,2022,11,Q4,C0013,1,P001,Deposito,15405.26,212.59,Porto,Corporate
T02241,2022-11-11,2022,11,Q4,C0019,1,P004,Deposito,19257.62,465.07,Braga,Particular
T02499,2022-11-11,2022,11,Q4,C0023,3,P014,Poupanca,24960.96,287.05,Setubal,Particular
T02030,2022-11-11,2022,11,Q4,C0020,3,P014,Poupanca,19635.5,225.8,Aveiro,Particular
T01530,2022-11-11,2022,11,Q4,C0010,2,P007,Seguro Auto,563.68,119.92,Porto,PME
T01132,2022-11-12,2022,11,Q4,C0042,3,P014,Poupanca,24161.05,277.85,Setubal,Particular
T01391,2022-11-12,2022,11,Q4,C0029,1,P004,Deposito,38633.21,932.99,Faro,PME
T00092,2022-11-12,2022,11,Q4,C0029,1,P003,Credito,129673.64,12228.23,Faro,PME
T00501,2022-11-12,2022,11,Q4,C0023,2,P008,Seguro Habitacao,1285.33,295.63,Leiria,Particular
T01145,2022-11-12,2022,11,Q4,C0038,3,P012,Fundo,32937.4,757.56,Porto,Particular
T01562,2022-11-12,2022,11,Q4,C0016,3,P012,Fundo,95646.63,2199.87,Coimbra,Particular
T01174,2022-11-13,2022,11,Q4,C0005,1,P001,Deposito,23288.31,321.38,Aveiro,Particular
T02662,2022-11-13,2022,11,Q4,C0018,2,P008,Seguro Habitacao,1966.37,452.26,Aveiro,Particular
T02368,2022-11-13,2022,11,Q4,C0014,1,P001,Deposito,27404.56,378.18,Evora,Particular
T00108,2022-11-13,2022,11,Q4,C0004,3,P013,Gestao,401686.38,5543.28,Porto,PME
T01768,2022-11-14,2022,11,Q4,C0029,1,P005,Cartao,3221.89,214.9,Faro,PME
T00431,2022-11-14,2022,11,Q4,C0017,3,P011,Fundo,93803.63,862.99,Setubal,Particular
T00906,2022-11-14,2022,11,Q4,C0002,3,P011,Fundo,92934.2,854.99,Faro,Private Banking
T01096,2022-11-15,2022,11,Q4,C0018,2,P006,Seguro Vida,800.3,202.48,Aveiro,Particular
T01175,2022-11-16,2022,11,Q4,C0008,1,P003,Credito,94935.31,8952.4,Viseu,Corporate
T02408,2022-11-16,2022,11,Q4,C0003,3,P010,Fundo,60813.19,1049.03,Porto,PME
T01634,2022-11-17,2022,11,Q4,C0029,2,P006,Seguro Vida,2052.43,519.26,Aveiro,PME
T01216,2022-11-18,2022,11,Q4,C0001,2,P008,Seguro Habitacao,1900.19,437.05,Lisboa,Particular
T00638,2022-11-19,2022,11,Q4,C0015,1,P001,Deposito,44766.29,617.78,Lisboa,Particular
T01024,2022-11-19,2022,11,Q4,C0005,3,P012,Fundo,78187.62,1798.31,Viseu,Particular
T00706,2022-11-19,2022,11,Q4,C0025,2,P009,Seguro Saude,5719.67,1644.41,Faro,Particular
T00387,2022-11-20,2022,11,Q4,C0024,2,P009,Seguro Saude,4603.42,1323.49,Braga,Particular
T00594,2022-11-20,2022,11,Q4,C0026,2,P009,Seguro Saude,1504.39,432.51,Porto,PME
T01703,2022-11-20,2022,11,Q4,C0014,1,P005,Cartao,3625.11,241.8,Evora,Particular
T00808,2022-11-21,2022,11,Q4,C0029,3,P010,Fundo,13811.19,238.25,Braga,PME
T02680,2022-11-21,2022,11,Q4,C0022,1,P005,Cartao,4308.03,287.35,Lisboa,Particular
T02525,2022-11-21,2022,11,Q4,C0031,1,P003,Credito,232012.88,21878.82,Lisboa,PME
T02507,2022-11-22,2022,11,Q4,C0020,1,P002,Credito,27847.33,1120.86,Setubal,Particular
T02690,2022-11-22,2022,11,Q4,C0014,3,P010,Fundo,66860.84,1153.35,Viseu,Particular
T02195,2022-11-23,2022,11,Q4,C0001,2,P009,Seguro Saude,3693.17,1061.78,Lisboa,Particular
T00911,2022-11-23,2022,11,Q4,C0025,3,P014,Poupanca,17037.01,195.93,Porto,Particular
T01468,2022-11-24,2022,11,Q4,C0041,2,P006,Seguro Vida,972.89,246.15,Leiria,Particular
T01847,2022-11-24,2022,11,Q4,C0001,2,P006,Seguro Vida,3649.02,923.2,Lisboa,Particular
T00545,2022-11-24,2022,11,Q4,C0020,3,P014,Poupanca,13938.34,160.29,Aveiro,Particular
T00340,2022-11-24,2022,11,Q4,C0020,1,P005,Cartao,3661.42,244.21,Setubal,Particular
T00406,2022-11-24,2022,11,Q4,C0024,1,P005,Cartao,4630.91,308.88,Faro,Particular
T00298,2022-11-24,2022,11,Q4,C0002,1,P002,Credito,212923.98,8570.19,Leiria,Private Banking
T01694,2022-11-25,2022,11,Q4,C0026,2,P008,Seguro Habitacao,2270.99,522.33,Porto,PME
T02782,2022-11-25,2022,11,Q4,C0023,3,P010,Fundo,29796.39,513.99,Setubal,Particular
T00256,2022-11-25,2022,11,Q4,C0016,2,P009,Seguro Saude,7384.49,2123.04,Coimbra,Particular
T01139,2022-11-25,2022,11,Q4,C0004,1,P005,Cartao,944.12,62.97,Coimbra,PME
T02470,2022-11-26,2022,11,Q4,C0042,3,P013,Gestao,209611.57,2892.64,Setubal,Particular
T00984,2022-11-26,2022,11,Q4,C0008,1,P005,Cartao,388.12,25.89,Viseu,Corporate
T02131,2022-11-27,2022,11,Q4,C0001,3,P010,Fundo,77326.25,1333.87,Viseu,Particular
T02441,2022-11-27,2022,11,Q4,C0004,1,P003,Credito,146245.35,13790.94,Coimbra,PME
T01535,2022-11-29,2022,11,Q4,C0033,1,P003,Credito,34765.06,3278.34,Aveiro,Particular
T01975,2022-11-29,2022,11,Q4,C0005,2,P009,Seguro Saude,7194.69,2068.47,Coimbra,Particular
T01579,2022-11-30,2022,11,Q4,C0005,2,P007,Seguro Auto,616.38,131.13,Coimbra,Particular
T02358,2022-11-30,2022,11,Q4,C0011,1,P004,Deposito,34524.66,833.77,Viseu,Particular
T02486,2022-11-30,2022,11,Q4,C0034,3,P013,Gestao,221703.5,3059.51,Setubal,Private Banking
T02632,2022-11-30,2022,11,Q4,C0018,2,P009,Seguro Saude,3373.69,969.93,Aveiro,Particular
T00775,2022-12-01,2022,12,Q4,C0016,3,P010,Fundo,29221.87,504.08,Coimbra,Particular
T01740,2022-12-01,2022,12,Q4,C0027,3,P013,Gestao,102210.82,1410.51,Braga,Particular
T01258,2022-12-02,2022,12,Q4,C0007,3,P010,Fundo,12302.33,212.21,Braga,Particular
T02586,2022-12-03,2022,12,Q4,C0041,3,P012,Fundo,95197.96,2189.55,Leiria,Particular
T00544,2022-12-03,2022,12,Q4,C0014,1,P005,Cartao,1037.38,69.2,Evora,Particular
T00871,2022-12-03,2022,12,Q4,C0029,1,P002,Credito,206350.47,8305.61,Faro,PME
T00726,2022-12-04,2022,12,Q4,C0037,1,P004,Deposito,8276.64,199.88,Coimbra,Particular
T01453,2022-12-04,2022,12,Q4,C0026,2,P007,Seguro Auto,1695.95,360.81,Porto,PME
T00322,2022-12-04,2022,12,Q4,C0010,2,P008,Seguro Habitacao,2376.0,546.48,Porto,PME
T00598,2022-12-05,2022,12,Q4,C0003,2,P009,Seguro Saude,5566.43,1600.35,Lisboa,PME
T00070,2022-12-06,2022,12,Q4,C0019,3,P014,Poupanca,22970.82,264.17,Lisboa,Particular
T02134,2022-12-06,2022,12,Q4,C0025,1,P003,Credito,174500.02,16455.35,Viseu,Particular
T01528,2022-12-07,2022,12,Q4,C0038,2,P007,Seguro Auto,1396.54,297.11,Coimbra,Particular
T00845,2022-12-08,2022,12,Q4,C0006,1,P002,Credito,175561.62,7066.36,Evora,Particular
T01162,2022-12-08,2022,12,Q4,C0012,3,P014,Poupanca,13243.6,152.31,Faro,Private Banking
T01127,2022-12-09,2022,12,Q4,C0017,3,P014,Poupanca,5350.19,61.52,Setubal,Particular
T01822,2022-12-09,2022,12,Q4,C0039,3,P010,Fundo,87216.08,1504.48,Leiria,PME
T01393,2022-12-09,2022,12,Q4,C0013,1,P005,Cartao,3724.93,248.46,Porto,Corporate
T00714,2022-12-10,2022,12,Q4,C0039,1,P001,Deposito,41172.26,568.18,Setubal,PME
T00020,2022-12-10,2022,12,Q4,C0037,1,P005,Cartao,4825.93,321.88,Coimbra,Particular
T02139,2022-12-11,2022,12,Q4,C0029,3,P010,Fundo,10590.2,182.68,Braga,PME
T01905,2022-12-11,2022,12,Q4,C0014,1,P005,Cartao,4772.54,318.33,Evora,Particular
T00326,2022-12-12,2022,12,Q4,C0037,3,P014,Poupanca,6317.44,72.65,Viseu,Particular
T01711,2022-12-12,2022,12,Q4,C0003,2,P009,Seguro Saude,5517.03,1586.15,Lisboa,PME
T01615,2022-12-12,2022,12,Q4,C0004,1,P003,Credito,243925.84,23002.21,Coimbra,PME
T01198,2022-12-13,2022,12,Q4,C0022,2,P009,Seguro Saude,5550.68,1595.82,Evora,Particular
T00509,2022-12-14,2022,12,Q4,C0041,3,P013,Gestao,126275.79,1742.61,Leiria,Particular
T01713,2022-12-15,2022,12,Q4,C0036,2,P006,Seguro Vida,845.17,213.83,Aveiro,Corporate
T01484,2022-12-15,2022,12,Q4,C0036,3,P014,Poupanca,25940.11,298.31,Setubal,Corporate
T01446,2022-12-16,2022,12,Q4,C0037,3,P010,Fundo,81962.22,1413.84,Viseu,Particular
T01337,2022-12-16,2022,12,Q4,C0018,1,P003,Credito,153087.86,14436.18,Setubal,Particular
T02171,2022-12-16,2022,12,Q4,C0040,2,P006,Seguro Vida,1137.5,287.79,Leiria,Particular
T02252,2022-12-16,2022,12,Q4,C0019,1,P004,Deposito,9443.29,228.06,Braga,Particular
T00734,2022-12-16,2022,12,Q4,C0039,1,P003,Credito,244379.14,23044.95,Setubal,PME
T02603,2022-12-17,2022,12,Q4,C0013,1,P003,Credito,161040.31,15186.11,Porto,Corporate
T02554,2022-12-17,2022,12,Q4,C0037,2,P008,Seguro Habitacao,1723.23,396.35,Setubal,Particular
T02227,2022-12-18,2022,12,Q4,C0025,1,P001,Deposito,12792.69,176.54,Viseu,Particular
T01600,2022-12-18,2022,12,Q4,C0033,1,P001,Deposito,48692.21,671.96,Aveiro,Particular
T01784,2022-12-18,2022,12,Q4,C0040,1,P004,Deposito,23278.07,562.17,Lisboa,Particular
T00555,2022-12-20,2022,12,Q4,C0041,1,P003,Credito,230077.23,21696.28,Viseu,Particular
T02210,2022-12-20,2022,12,Q4,C0040,1,P004,Deposito,38904.57,939.55,Lisboa,Particular
T00561,2022-12-21,2022,12,Q4,C0035,1,P002,Credito,124962.3,5029.73,Lisboa,Private Banking
T01179,2022-12-21,2022,12,Q4,C0029,3,P014,Poupanca,24946.43,286.88,Braga,PME
T02642,2022-12-21,2022,12,Q4,C0036,2,P009,Seguro Saude,5913.0,1699.99,Aveiro,Corporate
T00880,2022-12-22,2022,12,Q4,C0007,2,P006,Seguro Vida,2039.7,516.04,Evora,Particular
T01361,2022-12-22,2022,12,Q4,C0028,1,P002,Credito,51115.58,2057.41,Aveiro,Particular
T01451,2022-12-22,2022,12,Q4,C0020,3,P010,Fundo,12953.8,223.46,Aveiro,Particular
T02409,2022-12-22,2022,12,Q4,C0029,2,P007,Seguro Auto,415.21,88.33,Aveiro,PME
T00695,2022-12-22,2022,12,Q4,C0011,1,P002,Credito,150167.28,6044.23,Viseu,Particular
T01985,2022-12-23,2022,12,Q4,C0021,1,P005,Cartao,1380.63,92.09,Aveiro,PME
T00707,2022-12-23,2022,12,Q4,C0035,1,P005,Cartao,3977.56,265.3,Lisboa,Private Banking
T02693,2022-12-23,2022,12,Q4,C0023,2,P009,Seguro Saude,7495.44,2154.94,Leiria,Particular
T01053,2022-12-24,2022,12,Q4,C0026,1,P001,Deposito,35063.11,483.87,Leiria,PME
T01073,2022-12-24,2022,12,Q4,C0018,1,P003,Credito,84647.12,7982.22,Setubal,Particular
T01387,2022-12-24,2022,12,Q4,C0037,3,P011,Fundo,66256.41,609.56,Viseu,Particular
T02770,2022-12-24,2022,12,Q4,C0009,1,P005,Cartao,3348.7,223.35,Braga,PME
T01682,2022-12-25,2022,12,Q4,C0013,3,P012,Fundo,44508.07,1023.68,Viseu,Corporate
T00077,2022-12-25,2022,12,Q4,C0028,1,P005,Cartao,3327.25,221.93,Aveiro,Particular
T01506,2022-12-25,2022,12,Q4,C0040,3,P014,Poupanca,21736.46,249.96,Setubal,Particular
T00442,2022-12-25,2022,12,Q4,C0039,3,P013,Gestao,300132.8,4141.83,Leiria,PME
T02050,2022-12-25,2022,12,Q4,C0025,3,P011,Fundo,18778.23,172.76,Porto,Particular
T02116,2022-12-26,2022,12,Q4,C0015,1,P004,Deposito,23450.74,566.34,Lisboa,Particular
T01932,2022-12-26,2022,12,Q4,C0004,1,P005,Cartao,815.58,54.39,Coimbra,PME
T00391,2022-12-27,2022,12,Q4,C0002,2,P009,Seguro Saude,6621.74,1903.74,Setubal,Private Banking
T02464,2022-12-27,2022,12,Q4,C0004,2,P007,Seguro Auto,496.96,105.73,Braga,PME
T01347,2022-12-27,2022,12,Q4,C0019,3,P013,Gestao,81323.44,1122.26,Lisboa,Particular
T02485,2022-12-27,2022,12,Q4,C0026,1,P004,Deposito,18969.51,458.11,Leiria,PME
T02596,2022-12-28,2022,12,Q4,C0037,2,P008,Seguro Habitacao,1606.17,369.41,Setubal,Particular
T00806,2022-12-29,2022,12,Q4,C0019,1,P001,Deposito,733.32,10.12,Braga,Particular
T01092,2022-12-29,2022,12,Q4,C0037,3,P014,Poupanca,14783.22,170.0,Viseu,Particular
T02035,2022-12-30,2022,12,Q4,C0002,2,P009,Seguro Saude,1674.45,481.4,Setubal,Private Banking
T01275,2022-12-30,2022,12,Q4,C0026,1,P005,Cartao,1928.91,128.66,Leiria,PME
T00927,2022-12-31,2022,12,Q4,C0015,1,P005,Cartao,538.12,35.89,Lisboa,Particular
T01623,2023-01-02,2023,1,Q1,C0023,1,P005,Cartao,3460.18,200.69,Coimbra,Particular
T02194,2023-01-02,2023,1,Q1,C0029,3,P013,Gestao,184595.8,2215.15,Braga,PME
T02764,2023-01-02,2023,1,Q1,C0026,2,P009,Seguro Saude,1612.23,403.06,Porto,PME
T01159,2023-01-02,2023,1,Q1,C0035,1,P005,Cartao,2192.89,127.19,Lisboa,Private Banking
T00049,2023-01-03,2023,1,Q1,C0018,2,P006,Seguro Vida,3065.66,674.45,Aveiro,Particular
T00478,2023-01-03,2023,1,Q1,C0005,2,P006,Seguro Vida,2478.03,545.17,Coimbra,Particular
T00490,2023-01-03,2023,1,Q1,C0019,1,P001,Deposito,48092.72,577.11,Braga,Particular
T00689,2023-01-04,2023,1,Q1,C0002,1,P003,Credito,151293.51,12406.07,Leiria,Private Banking
T00118,2023-01-04,2023,1,Q1,C0011,2,P007,Seguro Auto,510.56,94.45,Leiria,Particular
T01406,2023-01-04,2023,1,Q1,C0019,1,P005,Cartao,250.77,14.54,Braga,Particular
T02222,2023-01-04,2023,1,Q1,C0001,1,P005,Cartao,2346.72,136.11,Coimbra,Particular
T02522,2023-01-04,2023,1,Q1,C0018,2,P006,Seguro Vida,3691.64,812.16,Aveiro,Particular
T00986,2023-01-04,2023,1,Q1,C0031,1,P004,Deposito,30168.2,633.53,Lisboa,PME
T01367,2023-01-04,2023,1,Q1,C0026,1,P005,Cartao,2235.8,129.68,Leiria,PME
T00292,2023-01-05,2023,1,Q1,C0034,3,P012,Fundo,32799.93,656.0,Setubal,Private Banking
T02357,2023-01-05,2023,1,Q1,C0040,3,P012,Fundo,3083.68,61.67,Setubal,Particular
T00805,2023-01-05,2023,1,Q1,C0004,2,P009,Seguro Saude,3662.09,915.52,Braga,PME
T01889,2023-01-05,2023,1,Q1,C0025,3,P010,Fundo,86105.19,1291.58,Porto,Particular
T01659,2023-01-05,2023,1,Q1,C0001,2,P007,Seguro Auto,1207.58,223.4,Lisboa,Particular
T02517,2023-01-05,2023,1,Q1,C0005,3,P010,Fundo,49930.26,748.95,Viseu,Particular
T00795,2023-01-06,2023,1,Q1,C0018,3,P010,Fundo,47607.31,714.11,Coimbra,Particular
T02216,2023-01-06,2023,1,Q1,C0023,2,P009,Seguro Saude,7999.7,1999.92,Leiria,Particular
T00246,2023-01-06,2023,1,Q1,C0042,2,P007,Seguro Auto,1409.66,260.79,Viseu,Particular
T02379,2023-01-07,2023,1,Q1,C0041,1,P004,Deposito,7935.89,166.65,Viseu,Particular
T00320,2023-01-08,2023,1,Q1,C0007,2,P009,Seguro Saude,4768.61,1192.15,Evora,Particular
T01892,2023-01-10,2023,1,Q1,C0015,1,P001,Deposito,8134.25,97.61,Lisboa,Particular
T02103,2023-01-11,2023,1,Q1,C0026,2,P006,Seguro Vida,1006.77,221.49,Porto,PME
T01574,2023-01-11,2023,1,Q1,C0005,1,P005,Cartao,3812.62,221.13,Aveiro,Particular
T02052,2023-01-11,2023,1,Q1,C0042,3,P014,Poupanca,4674.96,46.75,Setubal,Particular
T00910,2023-01-12,2023,1,Q1,C0031,1,P001,Deposito,39419.78,473.04,Lisboa,PME
T01700,2023-01-12,2023,1,Q1,C0039,3,P013,Gestao,405958.69,4871.5,Leiria,PME
T02356,2023-01-14,2023,1,Q1,C0011,1,P002,Credito,144566.21,5059.82,Viseu,Particular
T01233,2023-01-14,2023,1,Q1,C0002,1,P005,Cartao,3161.34,183.36,Leiria,Private Banking
T01413,2023-01-14,2023,1,Q1,C0006,1,P002,Credito,67067.26,2347.35,Evora,Particular
T01142,2023-01-15,2023,1,Q1,C0001,2,P008,Seguro Habitacao,2074.43,414.89,Lisboa,Particular
T00046,2023-01-15,2023,1,Q1,C0012,1,P002,Credito,185958.14,6508.53,Evora,Private Banking
T02144,2023-01-16,2023,1,Q1,C0012,2,P006,Seguro Vida,3199.73,703.94,Faro,Private Banking
T00397,2023-01-17,2023,1,Q1,C0001,3,P012,Fundo,79286.0,1585.72,Viseu,Particular
T00392,2023-01-17,2023,1,Q1,C0018,3,P010,Fundo,1917.45,28.76,Coimbra,Particular
T00547,2023-01-17,2023,1,Q1,C0039,1,P004,Deposito,20081.33,421.71,Setubal,PME
T00305,2023-01-17,2023,1,Q1,C0029,1,P005,Cartao,2057.54,119.34,Faro,PME
T01766,2023-01-17,2023,1,Q1,C0025,2,P009,Seguro Saude,2104.16,526.04,Faro,Particular
T00551,2023-01-18,2023,1,Q1,C0022,3,P012,Fundo,20510.35,410.21,Coimbra,Particular
T00682,2023-01-19,2023,1,Q1,C0017,3,P012,Fundo,45155.13,903.1,Setubal,Particular
T02589,2023-01-19,2023,1,Q1,C0016,2,P006,Seguro Vida,2323.97,511.27,Coimbra,Particular
T01781,2023-01-19,2023,1,Q1,C0013,3,P011,Fundo,8743.83,69.95,Viseu,Corporate
T00873,2023-01-20,2023,1,Q1,C0007,3,P013,Gestao,147015.28,1764.18,Braga,Particular
T02478,2023-01-20,2023,1,Q1,C0025,3,P014,Poupanca,23682.76,236.83,Porto,Particular
T02359,2023-01-20,2023,1,Q1,C0004,1,P002,Credito,22651.93,792.82,Coimbra,PME
T02180,2023-01-21,2023,1,Q1,C0006,1,P005,Cartao,1965.14,113.98,Evora,Particular
T00818,2023-01-21,2023,1,Q1,C0011,2,P009,Seguro Saude,1624.31,406.08,Leiria,Particular
T00698,2023-01-21,2023,1,Q1,C0029,1,P005,Cartao,1683.45,97.64,Faro,PME
T00615,2023-01-22,2023,1,Q1,C0024,3,P012,Fundo,64970.81,1299.42,Viseu,Particular
T02306,2023-01-22,2023,1,Q1,C0037,3,P011,Fundo,23709.04,189.67,Viseu,Particular
T00341,2023-01-24,2023,1,Q1,C0010,2,P009,Seguro Saude,7973.8,1993.45,Porto,PME
T01158,2023-01-24,2023,1,Q1,C0012,1,P005,Cartao,3353.01,194.47,Evora,Private Banking
T02269,2023-01-25,2023,1,Q1,C0001,1,P004,Deposito,35278.29,740.84,Coimbra,Particular
T00455,2023-01-25,2023,1,Q1,C0007,3,P013,Gestao,461498.58,5537.98,Braga,Particular
T01716,2023-01-26,2023,1,Q1,C0016,2,P008,Seguro Habitacao,2018.24,403.65,Coimbra,Particular
T00095,2023-01-26,2023,1,Q1,C0037,2,P007,Seguro Auto,1609.64,297.78,Setubal,Particular
T00451,2023-01-26,2023,1,Q1,C0003,2,P008,Seguro Habitacao,1316.62,263.32,Lisboa,PME
T00874,2023-01-26,2023,1,Q1,C0021,1,P001,Deposito,37978.89,455.75,Aveiro,PME
T02324,2023-01-26,2023,1,Q1,C0012,1,P004,Deposito,46312.28,972.56,Evora,Private Banking
T00286,2023-01-27,2023,1,Q1,C0018,1,P003,Credito,216223.94,17730.36,Setubal,Particular
T00038,2023-01-27,2023,1,Q1,C0004,2,P007,Seguro Auto,1408.1,260.5,Braga,PME
T02480,2023-01-27,2023,1,Q1,C0041,1,P005,Cartao,4784.5,277.5,Viseu,Particular
T02327,2023-01-28,2023,1,Q1,C0025,3,P014,Poupanca,21924.89,219.25,Porto,Particular
T02145,2023-01-28,2023,1,Q1,C0016,3,P013,Gestao,248328.7,2979.94,Coimbra,Particular
T02075,2023-01-29,2023,1,Q1,C0041,3,P010,Fundo,22836.22,342.54,Leiria,Particular
T02308,2023-01-29,2023,1,Q1,C0009,1,P004,Deposito,1374.24,28.86,Braga,PME
T01668,2023-01-29,2023,1,Q1,C0002,1,P002,Credito,200275.97,7009.66,Leiria,Private Banking
T01856,2023-01-30,2023,1,Q1,C0022,3,P013,Gestao,94094.52,1129.13,Coimbra,Particular
T00748,2023-01-30,2023,1,Q1,C0007,2,P006,Seguro Vida,2154.8,474.06,Evora,Particular
T01960,2023-01-30,2023,1,Q1,C0005,2,P006,Seguro Vida,839.32,184.65,Coimbra,Particular
T02526,2023-01-30,2023,1,Q1,C0037,1,P001,Deposito,27029.73,324.36,Coimbra,Particular
T00398,2023-01-31,2023,1,Q1,C0011,1,P005,Cartao,4309.5,249.95,Viseu,Particular
T01925,2023-01-31,2023,1,Q1,C0026,2,P006,Seguro Vida,1508.87,331.95,Porto,PME
T01239,2023-01-31,2023,1,Q1,C0013,2,P006,Seguro Vida,2107.49,463.65,Coimbra,Corporate
T02623,2023-02-01,2023,2,Q1,C0023,1,P001,Deposito,48289.93,579.48,Coimbra,Particular
T00216,2023-02-02,2023,2,Q1,C0022,2,P008,Seguro Habitacao,1982.02,396.4,Evora,Particular
T01029,2023-02-03,2023,2,Q1,C0026,1,P004,Deposito,28957.88,608.12,Leiria,PME
T02198,2023-02-04,2023,2,Q1,C0042,3,P014,Poupanca,13025.63,130.26,Setubal,Particular
T01544,2023-02-04,2023,2,Q1,C0036,1,P005,Cartao,1266.29,73.44,Setubal,Corporate
T01405,2023-02-04,2023,2,Q1,C0031,1,P003,Credito,171040.95,14025.36,Lisboa,PME
T00564,2023-02-04,2023,2,Q1,C0023,2,P009,Seguro Saude,4159.37,1039.84,Leiria,Particular
T02791,2023-02-04,2023,2,Q1,C0036,3,P012,Fundo,91195.88,1823.92,Setubal,Corporate
T02203,2023-02-05,2023,2,Q1,C0040,1,P001,Deposito,18430.18,221.16,Lisboa,Particular
T01971,2023-02-05,2023,2,Q1,C0012,2,P007,Seguro Auto,1499.37,277.38,Faro,Private Banking
T00514,2023-02-05,2023,2,Q1,C0026,1,P001,Deposito,7206.73,86.48,Leiria,PME
T01986,2023-02-06,2023,2,Q1,C0001,2,P007,Seguro Auto,1580.03,292.31,Lisboa,Particular
T01063,2023-02-06,2023,2,Q1,C0009,1,P002,Credito,120881.82,4230.86,Braga,PME
T00957,2023-02-07,2023,2,Q1,C0016,3,P010,Fundo,73015.11,1095.23,Coimbra,Particular
T00901,2023-02-07,2023,2,Q1,C0012,1,P003,Credito,114959.66,9426.69,Evora,Private Banking
T00946,2023-02-09,2023,2,Q1,C0036,1,P004,Deposito,47601.23,999.63,Setubal,Corporate
T00218,2023-02-09,2023,2,Q1,C0011,1,P005,Cartao,933.77,54.16,Viseu,Particular
T00548,2023-02-09,2023,2,Q1,C0026,3,P014,Poupanca,14027.48,140.27,Faro,PME
T00677,2023-02-09,2023,2,Q1,C0040,3,P013,Gestao,414184.4,4970.21,Setubal,Particular
T00068,2023-02-10,2023,2,Q1,C0025,1,P001,Deposito,27455.84,329.47,Viseu,Particular
T01329,2023-02-10,2023,2,Q1,C0041,2,P006,Seguro Vida,3915.78,861.47,Leiria,Particular
T02291,2023-02-11,2023,2,Q1,C0006,1,P002,Credito,74800.44,2618.02,Evora,Particular
T02472,2023-02-11,2023,2,Q1,C0004,3,P014,Poupanca,19262.35,192.62,Porto,PME
T02036,2023-02-12,2023,2,Q1,C0004,1,P004,Deposito,14548.97,305.53,Coimbra,PME
T00354,2023-02-12,2023,2,Q1,C0037,1,P005,Cartao,2126.66,123.35,Coimbra,Particular
T02644,2023-02-13,2023,2,Q1,C0015,1,P002,Credito,106996.51,3744.88,Lisboa,Particular
T02645,2023-02-13,2023,2,Q1,C0018,2,P008,Seguro Habitacao,762.64,152.53,Aveiro,Particular
T00253,2023-02-13,2023,2,Q1,C0037,1,P002,Credito,218885.47,7660.99,Coimbra,Particular
T00388,2023-02-13,2023,2,Q1,C0018,1,P003,Credito,74926.76,6143.99,Setubal,Particular
T01044,2023-02-13,2023,2,Q1,C0014,2,P007,Seguro Auto,1621.84,300.04,Porto,Particular
T00811,2023-02-13,2023,2,Q1,C0023,3,P010,Fundo,89308.63,1339.63,Setubal,Particular
T02309,2023-02-13,2023,2,Q1,C0005,3,P010,Fundo,38654.91,579.82,Viseu,Particular
T00522,2023-02-14,2023,2,Q1,C0037,3,P014,Poupanca,7037.96,70.38,Viseu,Particular
T02698,2023-02-14,2023,2,Q1,C0012,2,P008,Seguro Habitacao,1533.1,306.62,Faro,Private Banking
T00892,2023-02-14,2023,2,Q1,C0016,2,P007,Seguro Auto,1776.95,328.74,Coimbra,Particular
T01419,2023-02-15,2023,2,Q1,C0038,3,P013,Gestao,130298.98,1563.59,Porto,Particular
T01026,2023-02-15,2023,2,Q1,C0031,1,P001,Deposito,36977.81,443.73,Lisboa,PME
T00518,2023-02-16,2023,2,Q1,C0028,3,P012,Fundo,18586.09,371.72,Coimbra,Particular
T00769,2023-02-16,2023,2,Q1,C0003,3,P011,Fundo,4274.03,34.19,Porto,PME
T01290,2023-02-17,2023,2,Q1,C0042,2,P008,Seguro Habitacao,1083.39,216.68,Viseu,Particular
T00701,2023-02-17,2023,2,Q1,C0007,2,P008,Seguro Habitacao,1962.18,392.44,Evora,Particular
T02110,2023-02-17,2023,2,Q1,C0016,2,P009,Seguro Saude,2020.1,505.02,Coimbra,Particular
T00283,2023-02-17,2023,2,Q1,C0002,3,P011,Fundo,88693.25,709.55,Faro,Private Banking
T01021,2023-02-18,2023,2,Q1,C0040,2,P008,Seguro Habitacao,970.02,194.0,Leiria,Particular
T01257,2023-02-18,2023,2,Q1,C0026,1,P001,Deposito,12879.07,154.55,Leiria,PME
T01826,2023-02-18,2023,2,Q1,C0026,2,P009,Seguro Saude,6499.93,1624.98,Porto,PME
T01225,2023-02-19,2023,2,Q1,C0008,1,P003,Credito,173690.36,14242.61,Viseu,Corporate
T01480,2023-02-19,2023,2,Q1,C0020,3,P011,Fundo,4177.36,33.42,Aveiro,Particular
T01241,2023-02-20,2023,2,Q1,C0013,1,P001,Deposito,9265.37,111.18,Porto,Corporate
T02743,2023-02-21,2023,2,Q1,C0008,1,P005,Cartao,1306.57,75.78,Viseu,Corporate
T02353,2023-02-22,2023,2,Q1,C0036,1,P004,Deposito,8204.25,172.29,Setubal,Corporate
T00456,2023-02-23,2023,2,Q1,C0024,3,P011,Fundo,55655.85,445.25,Viseu,Particular
T02106,2023-02-23,2023,2,Q1,C0014,2,P006,Seguro Vida,2163.97,476.07,Porto,Particular
T01507,2023-02-24,2023,2,Q1,C0008,1,P003,Credito,63465.01,5204.13,Viseu,Corporate
T01594,2023-02-25,2023,2,Q1,C0037,3,P011,Fundo,19293.4,154.35,Viseu,Particular
